UNITID,PEO1ISTR,PEO2ISTR,PEO3ISTR,PEO4ISTR,PEO5ISTR,PEO6ISTR,CNTLAFFI,PUBPRIME,PUBSECON,RELAFFIL,LEVEL1,LEVEL2,LEVEL3,LEVEL4,LEVEL5,LEVEL6,LEVEL7,LEVEL8,LEVEL12,LEVEL17,LEVEL18,LEVEL19,CALSYS,FT_UG,FT_FTUG,FTGDNIDP,PT_UG,PT_FTUG,PTGDNIDP,DOCPP,DOCPPSP,OPENADMP,VET1,VET2,VET3,VET4,VET5,VET9,CREDITS1,CREDITS2,CREDITS3,CREDITS4,SLO5,SLO51,SLO52,SLO53,SLO6,SLO7,SLO8,SLO81,SLO82,SLO83,SLO9,YRSCOLL,STUSRV1,STUSRV2,STUSRV3,STUSRV4,STUSRV8,STUSRV9,LIBRES1,LIBRES2,LIBRES3,LIBRES4,LIBRES5,LIBRES6,LIBRES9,TUITPL,TUITPL1,TUITPL2,TUITPL3,TUITPL4,DSTNUGC,DSTNUGP,DSTNUGN,DSTNGC,DSTNGP,DSTNGN,DISTCRS,DISTPGS,DSTNCED1,DSTNCED2,DSTNCED3,DISTNCED,DISAB,XDISABPC,DISABPCT,ALLONCAM,TUITVARY,ROOM,XROOMCAP,ROOMCAP,BOARD,XMEALSWK,MEALSWK,XROOMAMT,ROOMAMT,XBORDAMT,BOARDAMT,XRMBDAMT,RMBRDAMT,XAPPFEEU,APPLFEEU,XAPPFEEG,APPLFEEG,ATHASSOC,ASSOC1,ASSOC2,ASSOC3,ASSOC4,ASSOC5,ASSOC6,SPORT1,CONFNO1,SPORT2,CONFNO2,SPORT3,CONFNO3,SPORT4,CONFNO4
230144,0,1,-2,0,0,0,2,-2,-2,-2,0,1,0,0,-2,-2,-2,-2,0,-2,-2,-2,7,1,1,-2,2,2,-2,-2,-2,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-2,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,-2,-2,-2,0,0,0,-2,1,2,1,A,. ,2,-2,2,A,.,3,A,.,A,.,A,.,A,.,R,100,A,.,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
230162,1,0,-2,1,1,1,1,2,0,-2,1,1,0,1,0,0,0,0,0,0,0,0,7,1,1,2,1,1,2,-2,-2,1,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,-2,1,1,1,1,0,0,1,1,1,0,1,0,0,2,0,0,0,0,0,0,1,-2,-2,-2,0,0,0,-2,1,2,1,A,. ,2,-2,2,A,.,3,A,.,A,.,A,.,A,.,R,45,A,.,-2,-2,-2,-2,-2,-2,-2,2,-2,2,-2,2,-2,2,-2
230171,1,1,1,1,1,0,1,2,0,-2,1,1,1,0,1,0,0,0,0,0,0,0,1,1,1,2,1,1,2,-2,-2,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,1,1,1,0,1,0,-2,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,0,1,0,1,1,0,-2,-2,-2,1,1,1,-2,0,2,2,R,6 ,2,1,1,R,682,2,A,.,A,.,A,.,R,6328,R,35,A,.,1,1,0,0,0,0,0,1,159,1,156,1,156,1,156
230199,1,0,-2,0,0,1,2,-2,-2,-2,0,0,0,1,0,0,0,0,0,0,0,0,6,1,1,-2,2,2,-2,-2,-2,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-2,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,-2,-2,-2,0,0,0,-2,1,2,1,A,. ,2,-2,2,A,.,3,A,.,A,.,A,.,A,.,R,100,A,.,-2,-2,-2,-2,-2,-2,-2,2,-2,2,-2,2,-2,2,-2
230205,1,0,-2,0,0,0,2,-2,-2,-2,0,0,0,1,0,0,0,0,0,0,0,0,7,1,1,-2,1,1,-2,-2,-2,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-2,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,-2,-2,-2,0,0,0,-2,1,2,1,A,. ,2,-2,2,A,.,3,A,.,A,.,A,.,A,.,R,100,A,.,-2,-2,-2,-2,-2,-2,-2,2,-2,2,-2,2,-2,2,-2
230214,1,0,-2,0,0,0,2,-2,-2,-2,1,1,0,0,-2,-2,-2,-2,0,-2,-2,-2,7,1,1,-2,1,1,-2,-2,-2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,-2,1,1,0,1,0,0,1,1,1,1,0,0,0,1,1,0,1,0,0,0,1,-2,-2,-2,0,0,0,-2,1,2,1,A,. ,2,-2,2,A,.,3,A,.,A,.,A,.,A,.,R,25,A,.,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
230366,0,1,0,0,0,0,2,-2,-2,-2,0,1,1,0,1,0,0,0,0,0,0,0,2,1,1,2,1,1,2,-2,-2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,-2,0,1,1,1,0,0,0,0,1,1,0,0,0,2,0,0,0,0,1,1,0,-2,-2,-2,1,1,1,-2,0,2,1,A,. ,2,2,2,A,.,3,A,.,A,.,A,.,A,.,R,0,A,.,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
230418,1,1,-2,0,0,0,4,-2,-2,94,1,1,1,0,0,0,0,0,0,0,0,0,3,1,1,-2,1,1,-2,-2,-2,1,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,-2,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,0,1,0,1,1,0,-2,-2,-2,1,1,1,-2,0,2,2,R,5 ,2,2,2,A,.,3,A,.,A,.,A,.,A,.,R,35,A,.,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
230490,1,0,-2,0,0,0,1,2,0,-2,1,1,0,0,-2,-2,-2,-2,0,-2,-2,-2,7,1,1,-2,1,1,-2,-2,-2,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-2,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,-2,-2,-2,1,1,1,-2,0,2,1,A,. ,2,-2,2,A,.,3,A,.,A,.,A,.,A,.,R,45,A,.,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
230597,1,1,0,0,0,1,1,2,0,-2,1,1,1,0,1,0,0,0,0,0,0,0,1,1,1,2,1,1,2,-2,-2,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,-2,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,1,0,1,1,0,-2,-2,-2,1,1,1,-2,0,2,2,R,4 ,2,1,1,R,761,2,A,.,A,.,A,.,R,4200,R,30,A,.,1,0,0,1,0,0,0,2,-2,2,-2,2,-2,2,-2
230603,1,1,1,0,1,0,1,2,0,-2,1,1,1,0,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,-2,-2,2,1,1,1,1,0,0,1,1,1,0,1,1,0,0,1,1,1,0,0,1,0,-2,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,0,1,0,1,1,0,1,1,0,1,1,1,1,0,2,1,A,. ,2,1,1,R,610,1,R,19,R,3167,R,3900,A,.,R,50,R,60,1,1,0,0,0,0,0,1,105,1,105,2,-2,1,105
230621,1,1,0,0,0,0,3,-2,-2,-2,0,0,1,0,1,0,0,0,0,0,0,0,5,1,1,2,2,2,2,-2,-2,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,-2,0,1,1,1,0,0,1,1,1,1,1,0,0,1,0,0,1,0,1,1,0,-2,-2,-2,1,1,1,-2,0,2,1,A,. ,2,2,2,A,.,3,A,.,A,.,A,.,A,.,R,0,A,.,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
230630,1,1,0,0,0,0,3,-2,-2,-2,0,0,1,0,1,0,0,0,0,0,0,0,5,1,1,2,2,2,2,-2,-2,1,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,-2,1,1,1,1,0,0,1,1,1,1,1,0,0,1,0,0,1,0,1,0,0,-2,-2,-2,1,0,1,-2,0,2,1,A,. ,2,2,2,A,.,3,A,.,A,.,A,.,A,.,R,0,A,.,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
230676,1,0,-2,1,1,1,1,2,0,-2,1,1,0,0,-2,-2,-2,-2,0,-2,-2,-2,7,1,1,-2,1,1,-2,-2,-2,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-2,1,1,0,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,-2,-2,-2,0,0,0,-2,1,2,1,A,. ,2,-2,2,A,.,3,A,.,A,.,A,.,A,.,R,0,A,.,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
230728,1,1,1,1,0,0,1,2,0,-2,0,1,1,0,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,0,1,0,1,0,1,1,0,1,1,1,1,1,0,1,0,-2,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,1,0,1,1,0,1,1,0,1,1,1,1,0,2,2,R,6 ,2,1,1,R,3069,1,R,20,R,2160,R,3900,A,.,R,50,R,55,1,1,0,0,0,0,0,1,203,1,203,2,-2,1,203
230737,1,1,1,1,1,0,1,2,0,-2,1,1,1,0,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,-2,-2,1,1,1,1,0,1,0,1,1,1,0,1,1,0,1,1,1,1,1,0,1,0,-2,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,1,0,1,1,0,1,1,0,1,1,1,1,0,2,1,A,. ,2,1,2,A,.,3,A,.,A,.,A,.,A,.,R,35,R,45,1,1,0,0,0,0,0,2,-2,1,137,1,137,1,137
230746,1,1,-2,1,1,0,1,2,0,-2,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,2,1,1,2,-2,-2,1,1,1,1,1,1,0,1,0,1,0,1,1,0,1,1,1,0,0,0,0,0,-2,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,1,0,1,1,0,-2,-2,-2,1,1,1,-2,0,2,1,A,. ,2,1,2,A,.,3,A,.,A,.,A,.,A,.,R,40,A,.,1,0,0,1,0,0,0,2,-2,2,-2,2,-2,2,-2
230764,0,1,1,1,0,0,1,2,0,-2,0,0,0,0,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,-2,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,1,0,1,1,0,1,1,0,1,1,1,1,0,2,2,R,4 ,2,1,1,R,5412,1,R,21,R,5118,R,4749,A,.,R,45,R,55,1,1,0,0,0,0,0,1,127,1,127,1,127,1,127
230782,1,1,1,1,1,1,1,2,0,-2,1,1,1,0,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,-2,-2,1,1,1,1,1,1,0,1,1,1,0,1,1,0,0,1,1,1,1,0,1,0,-2,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,1,0,1,1,0,1,0,0,1,1,1,1,0,2,1,A,. ,2,1,1,R,1001,2,A,.,R,3444,R,4790,A,.,R,30,R,60,1,1,0,0,0,0,0,1,105,1,105,2,-2,1,105
230807,0,1,0,0,0,0,3,-2,-2,-2,0,0,0,0,1,1,1,0,0,0,0,0,4,1,1,1,1,1,1,-2,-2,1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,-2,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,0,1,0,1,1,0,1,1,0,1,1,1,1,0,2,2,R,6 ,2,2,1,R,782,2,A,.,R,5364,R,3880,A,.,R,50,R,50,1,1,0,0,0,0,0,2,-2,1,159,2,-2,1,159
230816,0,1,0,0,0,0,3,-2,-2,-2,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,-2,-2,2,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,-2,0,1,1,0,0,0,1,1,1,1,1,1,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,1,1,2,2,R,14 ,2,2,1,R,751,1,R,21,R,8150,R,6890,A,.,R,0,R,60,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
230834,0,1,0,0,0,0,1,2,0,-2,0,0,1,0,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,-2,-2,2,1,1,1,1,0,0,1,1,1,0,1,1,0,0,1,0,1,1,0,0,0,-2,1,1,1,0,0,0,1,1,1,1,1,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,1,0,2,2,R,8 ,2,1,1,R,1130,1,R,20,R,6128,R,4162,A,.,R,40,R,40,1,1,0,0,0,0,0,1,366,1,215,1,215,1,215
230852,0,1,1,0,0,0,3,-2,-2,-2,1,0,1,0,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,-2,-2,2,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1,1,1,1,0,1,0,-2,0,1,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1,0,2,2,R,17 ,2,2,1,R,1472,1,R,21,R,9336,R,5570,A,.,R,0,R,0,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
230861,1,1,-2,0,1,0,1,2,0,-2,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,2,1,1,2,-2,-2,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,-2,1,1,0,0,0,0,0,0,1,1,1,1,0,1,0,0,1,0,1,1,0,-2,-2,-2,1,1,1,-2,0,2,1,A,. ,2,1,2,A,.,3,A,.,A,.,A,.,A,.,R,0,A,.,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
230889,0,1,1,0,0,0,3,-2,-2,-2,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,-2,-2,2,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,1,0,-2,0,1,0,0,0,0,1,1,1,1,1,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,2,2,R,6 ,2,2,2,A,.,3,A,.,A,.,A,.,A,.,R,65,R,65,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
230898,0,1,0,0,0,0,4,-2,-2,71,1,0,0,0,1,0,1,0,0,0,0,0,1,1,1,1,1,2,2,-2,-2,2,1,1,1,0,0,0,1,1,1,0,0,0,0,0,1,0,1,1,0,0,0,-2,1,1,0,0,0,0,1,1,1,1,1,1,0,1,0,0,1,0,1,1,0,1,1,0,1,1,1,1,0,2,2,R,18 ,2,2,1,R,692,1,R,19,R,6960,R,4762,A,.,R,0,R,0,1,1,0,0,0,0,0,2,-2,1,170,2,-2,1,170
230913,0,1,0,0,0,0,1,2,0,-2,0,1,1,0,1,0,1,1,0,0,0,0,1,1,1,1,1,1,1,-2,-2,2,0,1,1,0,1,0,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,-2,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,0,1,0,1,1,0,0,0,1,1,1,1,0,1,2,1,A,. ,2,1,1,R,603,1,R,20,R,6128,R,4162,A,.,R,51,R,51,1,1,0,0,0,0,0,2,-2,1,215,2,-2,1,215
230931,0,1,0,0,0,0,1,2,0,-2,0,0,1,0,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,-2,-2,2,1,1,1,1,0,0,1,1,1,0,1,0,0,1,1,1,1,1,0,0,0,-2,1,1,1,1,0,0,1,1,1,1,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,1,0,2,1,A,. ,2,1,1,R,670,1,R,20,R,6128,R,4162,A,.,R,50,R,50,1,1,0,0,0,0,0,2,-2,1,215,1,215,1,215
230940,0,1,0,0,0,0,3,-2,-2,-2,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,1,1,2,1,-2,-2,2,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,-2,0,1,1,1,0,0,1,1,1,1,1,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,2,2,R,35 ,2,2,1,R,290,1,R,19,R,6900,R,5030,A,.,R,50,R,50,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
230959,0,1,0,0,0,0,3,-2,-2,-2,0,0,0,0,1,0,1,0,0,1,0,0,4,1,1,2,1,2,1,-2,-2,2,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,1,0,-2,0,1,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,2,2,R,8 ,1,2,1,R,2546,1,R,21,A,.,A,.,R,14968,R,65,R,75,1,1,0,0,0,0,0,1,185,1,185,1,185,1,185
230977,1,1,0,0,0,0,2,-2,-2,-2,0,1,1,0,1,0,0,0,0,0,0,0,6,1,1,2,1,2,2,-2,-2,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,-2,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,0,1,0,1,1,0,-2,-2,-2,1,1,1,-2,0,2,1,A,. ,2,-2,1,R,132,1,R,18,R,7466,R,3000,A,.,R,50,B,.,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
230995,0,1,0,0,0,0,3,-2,-2,-2,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,-2,-2,2,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,0,1,0,0,1,0,-2,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,0,2,2,R,5 ,2,2,1,R,2202,2,A,.,A,.,A,.,R,13372,R,35,R,50,1,1,0,0,0,0,0,1,186,1,174,1,174,1,174
231004,1,0,-2,0,0,0,2,-2,-2,-2,1,1,0,0,-2,-2,-2,-2,0,-2,-2,-2,7,1,1,-2,2,2,-2,-2,-2,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-2,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,-2,-2,-2,0,0,0,-2,1,2,1,A,. ,2,-2,2,A,.,3,A,.,A,.,A,.,A,.,R,50,A,.,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
231059,0,1,1,0,0,0,4,-2,-2,30,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,-2,-2,2,1,1,1,1,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,1,0,-2,0,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,1,0,2,2,R,10 ,2,2,1,R,1841,1,R,21,A,.,A,.,R,11750,R,50,R,50,1,1,0,0,0,0,0,2,-2,1,153,1,153,1,153
231068,0,1,1,0,0,0,3,-2,-2,-2,0,0,0,0,0,1,1,0,0,0,0,0,1,2,2,1,2,2,1,-2,-2,-2,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,4,1,1,1,1,0,0,1,1,1,1,1,1,0,2,0,0,0,0,-2,-2,-2,1,0,0,1,0,-2,1,0,2,-2,A,. ,-2,2,1,R,85,2,A,.,A,.,A,.,R,8670,A,.,R,50,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
231077,0,1,1,0,0,0,4,-2,-2,30,0,0,1,0,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,-2,-2,2,1,1,0,0,1,0,1,1,1,0,0,0,0,0,0,1,1,0,0,1,0,-2,1,1,1,0,0,0,1,1,1,1,1,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,2,2,R,9 ,2,2,1,R,302,1,R,19,A,.,A,.,R,11900,R,0,R,0,1,0,1,0,1,0,0,2,-2,1,342,1,342,2,-2
231086,1,1,0,0,0,0,3,-2,-2,-2,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1,2,1,1,2,-2,-2,2,1,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,-2,0,1,1,1,0,0,1,1,1,1,1,1,0,1,0,0,1,0,1,1,0,-2,-2,-2,1,1,1,-2,0,2,2,R,12 ,2,2,1,R,320,2,A,.,A,.,A,.,R,11000,R,30,A,.,1,1,0,0,0,0,0,2,-2,1,363,1,363,1,363
231095,1,1,0,1,0,0,3,-2,-2,-2,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,2,1,1,2,-2,-2,2,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,-2,0,1,0,0,0,0,1,1,1,1,1,1,0,2,0,0,0,0,0,0,1,-2,-2,-2,0,0,0,-2,1,2,2,R,5 ,2,2,1,R,120,1,R,20,R,4484,R,5362,A,.,R,35,A,.,1,0,0,0,0,0,1,2,-2,2,-2,2,-2,2,-2
231147,0,1,1,0,0,0,3,-2,-2,-2,0,0,0,0,0,0,1,1,0,0,1,0,1,2,2,1,2,2,1,1,1,-2,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,3,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,1,0,-2,-2,-2,1,1,0,1,1,-2,1,0,2,-2,A,. ,-2,2,2,A,.,3,A,.,A,.,A,.,A,.,A,.,R,60,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
231156,0,1,0,0,0,0,1,2,0,-2,0,1,1,0,1,1,1,1,0,0,0,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,A,. ,-2,-2,-2,A,.,-2,A,.,A,.,A,.,A,.,A,.,A,.,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
231165,1,1,0,0,0,1,1,2,9,-2,1,1,1,0,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,-2,-2,2,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,-2,1,1,1,1,0,0,1,1,1,1,1,0,0,1,0,0,1,0,1,1,0,0,0,1,1,1,1,0,1,2,1,A,. ,2,1,1,R,544,1,R,20,R,6128,R,4162,A,.,R,47,R,47,1,0,0,0,1,0,0,2,-2,2,-2,2,-2,2,-2
231174,0,1,1,0,0,0,1,2,0,-2,0,0,0,0,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,0,0,0,1,0,1,1,0,0,1,0,1,1,0,1,0,-2,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,0,1,0,1,1,0,1,1,0,1,1,1,1,0,2,2,R,14 ,2,1,1,R,5717,2,A,.,R,7900,R,4122,A,.,R,55,R,65,1,1,0,0,0,0,0,2,-2,1,101,2,-2,1,101
231280,1,1,-2,0,0,0,2,-2,-2,-2,0,1,0,0,-2,-2,-2,-2,0,-2,-2,-2,7,1,1,-2,1,1,-2,-2,-2,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-2,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,-2,-2,-2,0,0,0,-2,1,2,1,A,. ,2,-2,2,A,.,3,A,.,A,.,A,.,A,.,R,100,A,.,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
231411,1,0,-2,0,0,0,2,-2,-2,-2,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,-2,1,1,-2,-2,-2,2,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,-2,1,1,1,1,0,0,1,1,1,1,1,0,0,1,1,0,1,0,0,0,1,-2,-2,-2,0,0,0,-2,1,2,1,A,. ,2,2,2,A,.,3,A,.,A,.,A,.,A,.,R,50,A,.,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
231420,0,1,0,0,0,0,4,-2,-2,54,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,2,1,1,2,-2,-2,2,1,1,1,0,1,0,1,1,1,0,0,0,0,0,1,0,1,1,0,1,0,-2,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,0,1,0,1,0,0,-2,-2,-2,1,0,1,-2,0,2,1,A,. ,2,2,1,R,578,2,A,.,R,6184,R,3500,A,.,R,0,A,.,1,1,0,0,0,0,0,1,171,1,171,1,171,1,171
231536,1,1,-2,1,1,0,1,2,0,-2,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,2,1,1,2,-2,-2,1,0,1,1,0,1,0,1,1,1,0,0,0,0,0,1,0,1,1,0,0,0,-2,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,0,1,1,0,-2,-2,-2,1,1,1,-2,0,2,1,A,. ,2,1,2,A,.,3,A,.,A,.,A,.,A,.,B,.,A,.,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
231554,0,1,0,0,0,0,4,-2,-2,54,0,0,1,0,1,0,1,0,0,0,0,0,1,1,1,1,1,2,1,-2,-2,2,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,-2,1,1,0,1,0,0,1,1,1,1,1,1,0,1,0,0,1,0,1,1,0,1,1,0,1,1,1,1,0,2,1,A,. ,2,2,1,R,432,1,R,19,R,3236,R,5051,A,.,R,0,R,0,1,0,1,0,0,1,0,1,315,1,315,1,315,1,315
231581,0,1,0,0,0,0,4,-2,-2,58,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,1,1,2,2,-2,-2,2,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,1,0,1,0,-2,0,1,1,1,0,0,1,1,1,1,1,1,0,1,0,0,1,0,1,0,0,0,0,1,1,0,1,0,1,2,2,R,8 ,2,2,1,R,1542,2,A,.,A,.,A,.,R,12440,R,0,R,0,1,1,0,0,0,0,0,1,192,1,192,1,192,1,192
231624,0,1,0,0,0,0,1,2,0,-2,0,0,0,0,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,2,1,1,0,1,0,0,1,0,1,0,1,1,0,0,1,0,1,1,0,1,0,-2,0,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,0,0,1,1,0,1,1,1,1,0,2,2,R,6 ,2,1,1,R,4646,2,A,.,R,7183,R,4616,A,.,R,75,R,50,1,1,0,0,0,0,0,1,110,1,110,1,110,1,110
231651,0,1,1,0,0,0,3,-2,-2,-2,0,0,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,1,0,1,0,-2,0,1,1,1,0,0,1,1,1,1,1,1,0,1,0,0,1,0,1,1,0,1,1,0,1,1,1,1,0,2,1,A,. ,2,2,1,R,672,3,A,.,R,4880,A,.,A,.,R,50,R,50,1,0,0,0,0,1,0,2,-2,2,-2,2,-2,2,-2
