UNITID,XTUIT1,TUITION1,XFEE1,FEE1,XHRCHG1,HRCHG1,XTUIT2,TUITION2,XFEE2,FEE2,XHRCHG2,HRCHG2,XTUIT3,TUITION3,XFEE3,FEE3,XHRCHG3,HRCHG3,XTUIT5,TUITION5,XFEE5,FEE5,XHRCHG5,HRCHG5,XTUIT6,TUITION6,XFEE6,FEE6,XHRCHG6,HRCHG6,XTUIT7,TUITION7,XFEE7,FEE7,XHRCHG7,HRCHG7,XISPRO1,ISPROF1,XISPFE1,ISPFEE1,XOSPRO1,OSPROF1,XOSPFE1,OSPFEE1,XISPRO2,ISPROF2,XISPFE2,ISPFEE2,XOSPRO2,OSPROF2,XOSPFE2,OSPFEE2,XISPRO3,ISPROF3,XISPFE3,ISPFEE3,XOSPRO3,OSPROF3,XOSPFE3,OSPFEE3,XISPRO4,ISPROF4,XISPFE4,ISPFEE4,XOSPRO4,OSPROF4,XOSPFE4,OSPFEE4,XISPRO5,ISPROF5,XISPFE5,ISPFEE5,XOSPRO5,OSPROF5,XOSPFE5,OSPFEE5,XISPRO6,ISPROF6,XISPFE6,ISPFEE6,XOSPRO6,OSPROF6,XOSPFE6,OSPFEE6,XISPRO7,ISPROF7,XISPFE7,ISPFEE7,XOSPRO7,OSPROF7,XOSPFE7,OSPFEE7,XISPRO8,ISPROF8,XISPFE8,ISPFEE8,XOSPRO8,OSPROF8,XOSPFE8,OSPFEE8,XISPRO9,ISPROF9,XISPFE9,ISPFEE9,XOSPRO9,OSPROF9,XOSPFE9,OSPFEE9,XCHG1AT0,CHG1AT0,XCHG1AF0,CHG1AF0,XCHG1AY0,CHG1AY0,XCHG1AT1,CHG1AT1,XCHG1AF1,CHG1AF1,XCHG1AY1,CHG1AY1,XCHG1AT2,CHG1AT2,XCHG1AF2,CHG1AF2,XCHG1AY2,CHG1AY2,XCHG1AT3,CHG1AT3,XCHG1AF3,CHG1AF3,XCHG1AY3,CHG1AY3,CHG1TGTD,CHG1FGTD,XCHG2AT0,CHG2AT0,XCHG2AF0,CHG2AF0,XCHG2AY0,CHG2AY0,XCHG2AT1,CHG2AT1,XCHG2AF1,CHG2AF1,XCHG2AY1,CHG2AY1,XCHG2AT2,CHG2AT2,XCHG2AF2,CHG2AF2,XCHG2AY2,CHG2AY2,XCHG2AT3,CHG2AT3,XCHG2AF3,CHG2AF3,XCHG2AY3,CHG2AY3,CHG2TGTD,CHG2FGTD,XCHG3AT0,CHG3AT0,XCHG3AF0,CHG3AF0,XCHG3AY0,CHG3AY0,XCHG3AT1,CHG3AT1,XCHG3AF1,CHG3AF1,XCHG3AY1,CHG3AY1,XCHG3AT2,CHG3AT2,XCHG3AF2,CHG3AF2,XCHG3AY2,CHG3AY2,XCHG3AT3,CHG3AT3,XCHG3AF3,CHG3AF3,XCHG3AY3,CHG3AY3,CHG3TGTD,CHG3FGTD,XCHG4AY0,CHG4AY0,XCHG4AY1,CHG4AY1,XCHG4AY2,CHG4AY2,XCHG4AY3,CHG4AY3,XCHG5AY0,CHG5AY0,XCHG5AY1,CHG5AY1,XCHG5AY2,CHG5AY2,XCHG5AY3,CHG5AY3,XCHG6AY0,CHG6AY0,XCHG6AY1,CHG6AY1,XCHG6AY2,CHG6AY2,XCHG6AY3,CHG6AY3,XCHG7AY0,CHG7AY0,XCHG7AY1,CHG7AY1,XCHG7AY2,CHG7AY2,XCHG7AY3,CHG7AY3,XCHG8AY0,CHG8AY0,XCHG8AY1,CHG8AY1,XCHG8AY2,CHG8AY2,XCHG8AY3,CHG8AY3,XCHG9AY0,CHG9AY0,XCHG9AY1,CHG9AY1,XCHG9AY2,CHG9AY2,XCHG9AY3,CHG9AY3
225308,R,1020,R,1320,R,34,R,1020,R,3090,R,34,R,3360,R,1320,R,112,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,900,R,1200,R,2100,R,900,R,1260,R,2160,R,960,R,1260,R,2220,R,1020,R,1320,R,2340,.,.,R,900,R,2640,R,3540,R,900,R,2700,R,3600,R,960,R,2700,R,3660,R,1020,R,3090,R,4110,.,.,R,3180,R,1200,R,4380,R,3180,R,1260,R,4440,R,3240,R,1260,R,4500,R,3360,R,1320,R,4680,.,.,R,1605,R,1630,R,1660,R,1695,R,4500,R,5200,R,5370,R,5580,R,4380,R,4450,R,4540,R,4635,R,6110,R,6200,R,6320,R,6450,R,4380,R,4450,R,4540,R,4635,R,4380,R,4450,R,4540,R,4635
225371,R,1860,R,360,R,88,R,2550,R,360,R,111,R,2950,R,360,R,111,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,1620,R,360,R,1980,R,1710,R,360,R,2070,R,1770,R,380,R,2150,R,1860,R,360,R,2220,.,.,R,2310,R,360,R,2670,R,2400,R,360,R,2760,R,2460,R,380,R,2840,R,2550,R,360,R,2910,.,.,R,2710,R,360,R,3070,R,2800,R,360,R,3160,R,2860,R,380,R,3240,R,2950,R,360,R,3310,.,.,R,2443,R,2481,R,2800,R,2800,R,3908,R,3969,R,4045,R,4045,R,3533,R,3589,R,3657,R,3657,R,7655,R,7775,R,7924,R,7924,R,5290,R,5373,R,5475,R,5475,R,5290,R,5373,R,5475,R,5475
225399,R,27950,R,1850,R,1160,R,27950,R,1850,R,1160,R,27950,R,1850,R,1160,R,12160,R,1850,R,579,R,12160,R,1850,R,579,R,12160,R,1850,R,579,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,25245,R,1550,R,26795,R,26280,R,1650,R,27930,R,27050,R,1750,R,28800,R,27950,R,1850,R,29800,.,.,R,25245,R,1550,R,26795,R,26280,R,1650,R,27930,R,27050,R,1750,R,28800,R,27950,R,1850,R,29800,.,.,R,25245,R,1550,R,26795,R,26280,R,1650,R,27930,R,27050,R,1750,R,28800,R,27950,R,1850,R,29800,.,.,R,1350,R,1000,R,1000,R,1000,R,6790,R,6500,R,7650,R,7715,R,3428,R,3571,R,3852,R,4010,R,7675,R,7982,R,8300,R,8630,R,4567,R,4761,R,3852,R,5310,R,4567,R,4761,R,3852,R,5310
225414,R,4536,R,1266,R,189,R,4536,R,1266,R,189,R,14904,R,1266,R,621,R,6372,R,1116,R,354,R,6372,R,1116,R,354,R,13788,R,1116,R,766,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,B,.,B,.,B,.,B,.,B,.,B,.,R,4536,R,1266,R,5802,R,4536,R,1266,R,5802,.,.,B,.,B,.,B,.,B,.,B,.,B,.,R,4536,R,1266,R,5802,R,4536,R,1266,R,5802,.,.,B,.,B,.,B,.,B,.,B,.,B,.,R,14904,R,1266,R,16170,R,14904,R,1266,R,16170,.,.,B,.,B,.,R,1050,R,1050,B,.,B,.,R,9682,R,9588,B,.,B,.,R,6550,R,6156,B,.,B,.,R,9682,R,9588,B,.,B,.,R,6550,R,6156,B,.,B,.,R,6550,R,6156
225423,R,744,R,888,R,68,R,2280,R,1080,R,140,R,2280,R,1476,R,156,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,744,R,883,R,1627,R,744,R,886,R,1630,R,744,R,886,R,1630,R,744,R,888,R,1632,.,.,R,2280,R,1075,R,3355,R,2280,R,1078,R,3358,R,2280,R,1078,R,3358,R,2280,R,1080,R,3360,.,.,R,2280,R,1471,R,3751,R,2280,R,1474,R,3754,R,2280,R,1474,R,3754,R,2280,R,1476,R,3756,.,.,R,2400,R,2400,R,3000,R,3000,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,10160,R,10160,R,7400,R,5800,R,4620,R,4620,R,4060,R,4000,R,4620,R,4620,R,4060,R,4000
225432,R,4678,R,1148,R,195,R,4678,R,1148,R,195,R,13903,R,1148,R,579,R,6372,R,1112,R,354,R,6372,R,1112,R,354,R,12492,R,1112,R,694,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,3900,R,1122,R,5022,R,4116,R,1122,R,5238,R,4392,R,1124,R,5516,R,4632,R,1148,R,5780,.,.,R,3900,R,1122,R,5022,R,4116,R,1122,R,5238,R,4392,R,1124,R,5516,R,4632,R,1148,R,5780,.,.,R,12324,R,1122,R,13446,R,12612,R,1122,R,13734,R,13080,R,1124,R,14204,R,13992,R,1148,R,15140,.,.,R,1100,R,1100,R,1167,R,1190,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,8600,R,8371,R,8532,R,8706,R,9398,R,6642,R,6806,R,6908,R,9398,R,6642,R,6806,R,6908
225502,R,4388,R,1374,R,260,R,4388,R,1374,R,260,R,13748,R,1374,R,650,R,5574,R,1146,R,389,R,5574,R,1146,R,389,R,12594,R,1146,R,777,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,4808,R,1308,R,6116,R,4940,R,1308,R,6248,R,5188,R,1560,R,6748,R,5484,R,1602,R,7086,4,4,R,4808,R,1308,R,6116,R,4940,R,1308,R,6248,R,5188,R,1560,R,6748,R,5484,R,1602,R,7086,4,4,R,15338,R,1308,R,16646,R,15560,R,1308,R,16868,R,16048,R,1560,R,17608,R,17184,R,1620,R,18804,4,4,R,1200,R,1200,R,1200,R,1200,R,7042,R,7216,R,7108,R,7664,R,3432,R,3454,R,3476,R,3476,R,7722,R,7844,R,7996,R,7996,R,4124,R,4156,R,4178,R,4178,R,4124,R,4156,R,4178,R,4204
225511,R,7805,R,954,R,325,R,7805,R,954,R,325,R,19565,R,954,R,815,R,8120,R,954,R,451,R,8120,R,954,R,451,R,16940,R,954,R,941,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,R,13632,R,954,R,25392,R,954,Y,.,Y,.,Y,.,Y,.,R,14448,R,954,R,26208,R,954,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,R,22320,R,954,R,33360,R,954,R,7176,R,918,R,8094,R,7483,R,918,R,8401,R,7651,R,954,R,8605,R,7805,R,954,R,8759,0,0,R,7176,R,918,R,8094,R,7483,R,918,R,8401,R,7651,R,954,R,8605,R,7805,R,954,R,8759,0,0,R,15600,R,918,R,16518,R,15979,R,918,R,16897,R,18739,R,954,R,19693,R,19565,R,954,R,20519,0,0,R,1200,R,1200,R,1200,R,1300,R,8753,R,8912,R,9278,R,9849,R,3950,R,3950,R,3950,R,3950,R,10200,R,10600,R,10800,R,11060,R,5500,R,5500,R,5500,R,5500,R,5500,R,5500,R,5500,R,5500
225520,R,2310,R,232,R,67,R,3540,R,232,R,106,R,5170,R,232,R,159,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,2010,R,212,R,2222,R,2010,R,212,R,2222,R,2070,R,212,R,2282,R,2310,R,232,R,2542,.,.,R,3030,R,212,R,3242,R,3180,R,212,R,3392,R,3300,R,212,R,3512,R,3540,R,232,R,3772,.,.,R,4540,R,212,R,4752,R,4810,R,212,R,5022,R,4930,R,212,R,5142,R,5170,R,232,R,5402,.,.,R,1152,R,1170,R,1192,R,1217,R,4180,R,4180,R,4340,R,4530,R,2442,R,2480,R,2528,R,2578,R,5431,R,5516,R,5734,R,6040,R,4422,R,4491,R,4577,R,4670,R,1965,R,1995,R,2033,R,2074
225548,R,23600,R,2000,R,760,R,23600,R,2000,R,760,R,23600,R,2000,R,760,R,8820,R,0,R,490,R,8820,Z,0,R,490,R,8820,Z,0,R,490,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,21200,R,1360,R,22560,R,21800,R,1400,R,23200,R,22800,R,1800,R,24600,R,23600,R,2000,R,25600,.,.,R,21200,R,1360,R,22560,R,21800,R,1400,R,23200,R,22800,R,1800,R,24600,R,23600,R,2000,R,25600,.,.,R,21200,R,1360,R,22560,R,21800,R,1400,R,23200,R,22800,R,1800,R,24600,R,23600,R,2000,R,25600,.,.,R,1200,R,1200,R,1200,R,1200,R,6546,R,6858,R,7154,R,7489,R,2555,R,2595,R,2645,R,2695,B,.,R,4788,R,4880,R,5400,B,.,R,2855,R,2909,R,2968,B,.,R,2550,R,2599,R,2650
225575,R,12262,R,2084,R,410,R,12262,R,2084,R,410,R,12262,R,2084,R,410,R,8000,R,1970,R,500,R,8000,R,1970,R,500,R,8000,R,1970,R,500,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,11020,R,2034,R,13054,R,11460,R,2034,R,13494,R,11460,R,2084,R,13544,R,12262,R,2084,R,14346,.,.,R,11020,R,2034,R,13054,R,11460,R,2034,R,13494,R,11460,R,2084,R,13544,R,12262,R,2084,R,14346,.,.,R,11020,R,2034,R,13054,R,11460,R,2034,R,13494,R,11460,R,2084,R,13544,R,12262,R,2084,R,14346,.,.,R,1040,R,1040,R,1040,R,1040,R,6946,R,7242,R,7568,R,7568,R,4994,R,5268,R,5432,R,5260,R,9396,R,9324,R,7514,R,7514,R,5379,R,5433,R,5432,R,5260,R,5379,R,5433,R,5432,R,5260
225627,R,25900,R,1898,R,850,R,25900,R,1898,R,850,R,25900,R,1898,R,850,R,15300,R,1566,R,850,R,15300,R,1566,R,850,R,15300,R,1566,R,850,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,R,34600,R,1754,R,34600,R,1754,Y,.,Y,.,Y,.,Y,.,R,34500,R,1056,R,34500,R,1056,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,R,22800,R,890,R,23690,R,23800,R,990,R,24790,R,24900,R,1590,R,26490,R,25900,R,1898,R,27798,.,.,R,22800,R,890,R,23690,R,23800,R,990,R,24790,R,24900,R,1590,R,26490,R,25900,R,1898,R,27798,.,.,R,22800,R,890,R,23690,R,23800,R,990,R,24790,R,24900,R,1590,R,26490,R,25900,R,1898,R,27798,.,.,R,1200,R,1200,R,1200,R,1200,R,10094,R,10410,R,10826,R,11364,R,2946,R,2724,R,2774,R,2830,R,5862,R,8550,R,9510,R,9700,R,2946,R,2990,R,3046,R,3108,R,2946,R,2990,R,3046,R,3108
225849,R,17748,R,300,R,493,R,17748,R,300,R,493,R,17748,R,300,R,493,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,17748,R,300,R,18048,R,17748,R,300,R,18048,R,17748,R,300,R,18048,R,17748,R,300,R,18048,.,.,R,17748,R,300,R,18048,R,17748,R,300,R,18048,R,17748,R,300,R,18048,R,17748,R,300,R,18048,.,.,R,17748,R,300,R,18048,R,17748,R,300,R,18048,R,17748,R,300,R,18048,R,17748,R,300,R,18048,.,.,B,.,B,.,B,.,B,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,7371,R,7495,R,7608,R,7737,R,4177,R,4383,R,4435,R,4625,R,4177,R,4383,R,4435,R,4625
225858,R,17748,R,300,R,493,R,17748,R,300,R,493,R,17748,R,300,R,493,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,17748,R,300,R,18048,R,17748,R,300,R,18048,R,17748,R,300,R,18048,R,17748,R,300,R,18048,.,.,R,17748,R,300,R,18048,R,17748,R,300,R,18048,R,17748,R,300,R,18048,R,17748,R,300,R,18048,.,.,R,17748,R,300,R,18048,R,17748,R,300,R,18048,R,17748,R,300,R,18048,R,17748,R,300,R,18048,.,.,B,.,B,.,B,.,B,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,7371,R,7495,R,7608,R,7737,R,4177,R,4383,R,4435,R,4625,R,4177,R,4383,R,4435,R,4625
225876,R,6300,R,975,R,210,R,6300,R,975,R,210,R,6300,R,975,R,210,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,6300,R,900,R,7200,R,6300,R,1430,R,7730,R,6300,R,975,R,7275,R,6300,R,975,R,7275,.,.,R,6300,R,900,R,7200,R,6300,R,1430,R,7730,R,6300,R,975,R,7275,R,6300,R,975,R,7275,.,.,R,6300,R,900,R,7200,R,6300,R,1430,R,7730,R,6300,R,975,R,7275,R,6300,R,975,R,7275,.,.,R,1000,R,1000,R,1000,R,1000,R,6000,R,6000,R,6000,R,6000,R,2300,R,2300,R,2300,R,2300,R,4767,R,4767,R,4767,R,4767,R,2528,R,2528,R,2528,R,2528,R,2528,R,2528,R,2528,R,2528
225885,R,10400,R,1320,R,435,R,10400,R,1320,R,435,R,10400,R,1320,R,435,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,10090,R,1279,R,11369,R,10090,R,1279,R,11369,R,10090,R,1279,R,11369,R,10400,R,1320,R,11720,.,.,R,10090,R,1279,R,11369,R,10090,R,1279,R,11369,R,10090,R,1279,R,11369,R,10400,R,1320,R,11720,.,.,R,10090,R,1279,R,11369,R,10090,R,1279,R,11369,R,10090,R,1279,R,11369,R,10400,R,1320,R,11720,.,.,R,1000,R,1300,R,1000,R,1000,R,8183,R,8183,R,8183,R,8440,R,2200,R,2680,R,2680,R,2680,R,6400,R,8295,R,8295,R,8295,R,3000,R,2680,R,2680,R,3000,R,3000,R,3300,R,3300,R,3000
225991,R,16543,R,550,A,.,R,16543,R,550,A,.,R,16543,R,550,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,15322,R,0,R,15322,R,16387,R,450,R,16837,R,16078,R,258,R,16336,R,16075,R,550,R,16625,.,.,R,15322,R,0,R,15322,R,16387,R,450,R,16837,R,16078,R,258,R,16336,R,16075,R,550,R,16625,.,.,R,15322,R,0,R,15322,R,16387,R,450,R,16837,R,16078,R,258,R,16336,R,16075,R,550,R,16625,.,.,B,.,B,.,B,.,B,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,6060,R,6432,R,6544,R,6600,R,6677,R,6377,R,5978,R,4740,R,6677,R,6377,R,5978,R,4740
226019,R,768,R,696,R,61,R,2424,R,696,R,130,R,3624,R,696,R,180,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,696,R,672,R,1368,R,696,R,672,R,1368,R,720,R,672,R,1392,R,768,R,696,R,1464,.,.,R,2304,R,672,R,2976,R,2304,R,672,R,2976,R,2376,R,672,R,3048,R,2424,R,696,R,3120,.,.,R,3456,R,672,R,4128,R,3456,R,672,R,4128,R,3576,R,672,R,4248,R,3624,R,696,R,4320,.,.,R,2303,R,2303,R,2050,R,2150,R,4470,R,4693,R,4720,R,5050,R,2971,R,3109,R,4625,R,4855,R,5124,R,5395,R,5265,R,5265,R,2971,R,3268,R,4755,R,4940,R,2971,R,3268,R,9225,R,9680
226091,R,5520,R,2482,R,230,R,5520,R,2482,R,230,R,14880,R,2482,R,620,R,5940,R,1958,R,330,R,5940,R,1958,R,330,R,12960,R,1958,R,720,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,5940,R,2604,R,8544,R,4992,R,2437,R,7429,R,5208,R,2451,R,7659,R,5520,R,2482,R,8002,0,0,R,5940,R,2604,R,8544,R,4992,R,2437,R,7429,R,5208,R,2451,R,7659,R,5520,R,2482,R,8002,0,0,R,17970,R,2604,R,20574,R,13488,R,2437,R,15925,R,13908,R,2454,R,16362,R,14880,R,2482,R,17362,0,0,R,1520,R,1544,R,1200,R,1000,R,7976,R,7966,R,7870,R,7870,R,4626,R,4830,R,4260,R,4260,R,7654,R,7966,R,7550,R,7550,R,4626,R,4830,R,4260,R,4260,R,4626,R,4600,R,4260,R,4260
226107,R,2998,R,952,R,125,R,2998,R,952,R,125,R,12358,R,952,R,515,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,2400,R,952,R,3352,R,2544,R,952,R,3496,R,2832,R,952,R,3784,R,2998,R,952,R,3950,.,.,R,2400,R,952,R,3352,R,2544,R,952,R,3496,R,2832,R,952,R,3784,R,2998,R,952,R,3950,.,.,R,10824,R,952,R,11776,R,11040,R,952,R,11992,R,11520,R,952,R,12472,R,12358,R,952,R,13310,.,.,R,800,R,800,R,800,R,800,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,3500,R,3500,R,3500,R,3500,R,2050,R,2050,R,2050,R,2050,R,1950,R,1950,R,1950,R,1950
226116,R,3836,R,1697,R,128,R,3836,R,1697,R,128,R,15536,R,1697,R,518,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,3419,R,1633,R,5052,R,3479,R,1612,R,5091,R,3598,R,1697,R,5295,R,3836,R,1697,R,5533,.,.,R,3419,R,1633,R,5052,R,3479,R,1612,R,5091,R,3598,R,1697,R,5295,R,3836,R,1697,R,5533,.,.,R,13890,R,1633,R,15523,R,14099,R,1612,R,15711,R,14458,R,1697,R,16155,R,15536,R,1697,R,17233,.,.,R,1428,R,1450,R,1000,R,1000,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,5469,R,5555,R,5282,R,4600,R,5803,R,5894,R,5605,R,5605,R,6933,R,7042,R,5605,R,5342
226134,R,1200,R,2210,R,50,R,2400,R,2210,R,100,R,3648,R,2210,R,152,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,1200,R,1500,R,2700,R,1200,R,1500,R,2700,R,1200,R,2100,R,3300,R,1200,R,2210,R,3410,.,.,R,2400,R,1500,R,3900,R,2400,R,1500,R,3900,R,2400,R,2100,R,4500,R,2400,R,2210,R,4610,.,.,R,3648,R,1500,R,5148,R,3648,R,1500,R,5148,R,3648,R,2100,R,5748,R,3648,R,2210,R,5858,.,.,R,1800,R,1800,R,1800,R,1800,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,5211,R,5293,R,5395,R,5505,R,5028,R,5103,R,5201,R,5306,R,3840,R,3900,R,3975,R,4056
